valid_loss,valid_acc,epoch,step,train_loss,train_acc,lr
4.592291831970215,0.022527595981955528,0,1108,,,
,,1,1108,4.604223251342773,0.011045987717807293,4.1994021557911765e-06
3.9197824001312256,0.10069835186004639,1,2217,,,
,,2,2217,4.517456531524658,0.03251803293824196,2.32654365390772e-05
1.8535338640213013,0.45663437247276306,2,3326,,,
,,3,3326,3.3422231674194336,0.16963480412960052,6.067337017157115e-05
1.0302674770355225,0.675152063369751,3,4435,,,
,,4,4435,2.2367632389068604,0.38300269842147827,0.00011498547246446833
0.9908877611160278,0.6893444657325745,4,5544,,,
,,5,5544,1.6872203350067139,0.5140329003334045,0.00018411445489618927
0.5257241129875183,0.8292407989501953,5,6653,,,
,,6,6653,1.3460270166397095,0.6061204075813293,0.0002654033596627414
0.5089290738105774,0.8341968655586243,6,7762,,,
,,7,7762,1.1912018060684204,0.6525586247444153,0.0003557277377694845
0.45919227600097656,0.8443343043327332,7,8871,,,
,,8,8871,1.0922602415084839,0.6780320405960083,0.00045161627349443734
0.5739792585372925,0.8290155529975891,8,9980,,,
,,9,9980,1.032777190208435,0.6935865879058838,0.0005493835778906941
0.5467239618301392,0.8303672075271606,9,11089,,,
,,10,11089,1.012031078338623,0.705083429813385,0.0006452722009271383
0.48640090227127075,0.8432079553604126,10,12198,,,
,,11,12198,0.9876381158828735,0.7119026184082031,0.0007355971029028296
0.5318138599395752,0.8328452110290527,11,13307,,,
,,12,13307,0.9632567167282104,0.7210888266563416,0.0008168854983523488
0.37590092420578003,0.8842081427574158,12,14416,,,
,,13,14416,0.9416173696517944,0.7237939834594727,0.0008860142552293837
0.45321357250213623,0.8495156764984131,13,15525,,,
,,14,15525,0.906308650970459,0.7357416749000549,0.0009403261938132346
0.346990168094635,0.8907411694526672,14,16634,,,
,,15,16634,0.8548006415367126,0.7501690983772278,0.00097773433662951
0.3293035328388214,0.892543375492096,15,17743,,,
,,16,17743,0.8241616487503052,0.7581154108047485,0.0009968009544536471
0.33357763290405273,0.8920928239822388,16,18852,,,
,,17,18852,0.7703127264976501,0.7727118730545044,0.0009997985325753689
0.2833423316478729,0.9051588177680969,17,19961,,,
,,18,19961,0.7342574596405029,0.7840396761894226,0.0009985947981476784
0.2656290829181671,0.9146203994750977,18,21070,,,
,,19,21070,0.700836181640625,0.7960437536239624,0.0009961884934455156
0.2848023474216461,0.9085379838943481,19,22179,,,
