valid_loss,valid_acc,epoch,step,train_loss,train_acc,lr
4.5886125564575195,0.02613201178610325,0,1108,,,
,,1,1108,4.601382732391357,0.012511271052062511,4.1994021557911765e-06
3.488783359527588,0.14124803245067596,1,2217,,,
,,2,2217,4.382135391235352,0.043564021587371826,2.32654365390772e-05
1.6399770975112915,0.52692049741745,2,3326,,,
,,3,3326,2.994204044342041,0.22773894667625427,6.067337017157115e-05
0.8491271138191223,0.7307952046394348,3,4435,,,
,,4,4435,1.9392690658569336,0.4479260742664337,0.00011498547246446833
0.6264391541481018,0.803108811378479,4,5544,,,
,,5,5544,1.4318392276763916,0.5839157104492188,0.00018411445489618927
0.4900131821632385,0.8350979685783386,5,6653,,,
,,6,6653,1.1798012256622314,0.6510933041572571,0.0002654033596627414
0.5072354078292847,0.8323946595191956,6,7762,,,
,,7,7762,1.0820690393447876,0.6822024583816528,0.0003557277377694845
0.5064043998718262,0.846587061882019,7,8871,,,
,,8,8871,1.0519126653671265,0.6889089345932007,0.00045161627349443734
0.600667417049408,0.8256363868713379,8,9980,,,
,,9,9980,1.0315755605697632,0.6953336596488953,0.0005493835778906941
0.7170536518096924,0.7895922660827637,9,11089,,,
,,10,11089,1.0088975429534912,0.7045198082923889,0.0006452722009271383
0.39732062816619873,0.8695651888847351,10,12198,,,
,,11,12198,0.9981525540351868,0.7096483111381531,0.0007355971029028296
0.3829697072505951,0.8715927004814148,11,13307,,,
,,12,13307,0.9738845229148865,0.7147768139839172,0.0008168854983523488
0.47154268622398376,0.8596530556678772,12,14416,,,
,,13,14416,0.9725562930107117,0.7137624025344849,0.0008860142552293837
0.4016459882259369,0.8736202120780945,13,15525,,,
,,14,15525,0.9114842414855957,0.7362488508224487,0.0009403261938132346
0.42133915424346924,0.8655102252960205,14,16634,,,
,,15,16634,0.8710423707962036,0.7471821308135986,0.00097773433662951
0.4431142807006836,0.8754224181175232,15,17743,,,
,,16,17743,0.8305420279502869,0.7587353587150574,0.0009968009544536471
0.48015525937080383,0.8585267066955566,16,18852,,,
,,17,18852,0.7930561304092407,0.7725428342819214,0.0009997985325753689
0.30144912004470825,0.9062852263450623,17,19961,,,
,,18,19961,0.7572308778762817,0.7778967618942261,0.0009985947981476784
0.3087269365787506,0.902906060218811,18,21070,,,
,,19,21070,0.6981646418571472,0.7948038578033447,0.0009961884934455156
0.2081231325864792,0.9351205229759216,19,22179,,,
,,20,22179,0.671570897102356,0.8022429943084717,0.0009925873018801212
0.25405028462409973,0.9227303266525269,20,23288,,,
,,21,23288,0.6477463841438293,0.8098512291908264,0.0009877997217699885
0.24651004374027252,0.9195764660835266,21,24397,,,
,,22,24397,0.6214615702629089,0.8157123327255249,0.0009818368125706911
0.1692379266023636,0.9423293471336365,22,25506,,,
,,23,25506,0.5936317443847656,0.8221370577812195,0.0009747130097821355
0.18595077097415924,0.938724935054779,23,26615,,,
,,24,26615,0.556991457939148,0.8362826704978943,0.0009664457174949348
0.18567678332328796,0.938724935054779,24,27724,,,
,,25,27724,0.5499001741409302,0.8384805917739868,0.0009570545516908169
0.20647956430912018,0.9414282441139221,25,28833,,,
,,26,28833,0.5146204829216003,0.8469341993331909,0.0009465625043958426
0.23203237354755402,0.9333183169364929,26,29942,,,
,,27,29942,0.5023097395896912,0.8513863682746887,0.000934994372073561
0.16461990773677826,0.9511151313781738,27,31051,,,
,,28,31051,0.49536874890327454,0.8515554666519165,0.0009223786182701588
0.16688667237758636,0.9502140283584595,28,32160,,,
,,29,32160,0.47025594115257263,0.859220027923584,0.0009087449871003628
0.1565866619348526,0.9479612708091736,29,33269,,,
,,30,33269,0.47293463349342346,0.8609107136726379,0.0008941270061768591
0.12855127453804016,0.9574228525161743,30,34378,,,
,,31,34378,0.42556077241897583,0.8717312812805176,0.0008785591926425695
0.11800292879343033,0.9628294706344604,31,35487,,,
,,32,35487,0.4134749174118042,0.8787195682525635,0.0008620794978924096
0.16527235507965088,0.9468348622322083,32,36596,,,
,,33,36596,0.4117079973220825,0.8756762742996216,0.0008447276195511222
0.11420094966888428,0.9662085771560669,33,37705,,,
,,34,37705,0.39051568508148193,0.8840734958648682,0.0008265454089269042
0.14193138480186462,0.9538184404373169,34,38814,,,
,,35,38814,0.3896927833557129,0.8847497701644897,0.0008075761725194752
0.132767915725708,0.9599008560180664,35,39923,,,
,,36,39923,0.36621248722076416,0.8914562463760376,0.000787866476457566
0.12900900840759277,0.9599008560180664,36,41032,,,
,,37,41032,0.342864453792572,0.8999098539352417,0.0007674627704545856
0.08603626489639282,0.971840500831604,37,42141,,,
,,38,42141,0.34828662872314453,0.8976555466651917,0.0007464149966835976
0.09666888415813446,0.9691371917724609,38,43250,,,
,,39,43250,0.32329708337783813,0.9019386768341064,0.0007247746107168496
0.08512885123491287,0.9740932583808899,39,44359,,,
,,40,44359,0.3128402829170227,0.9077434539794922,0.000702590448781848
0.09719017893075943,0.9731921553611755,40,45468,,,
,,41,45468,0.2931269109249115,0.9112375974655151,0.0006799193797633052
0.08199511468410492,0.9752196669578552,41,46577,,,
,,42,46577,0.28841522336006165,0.9129846692085266,0.0006568148382939398
0.07533393055200577,0.9783735275268555,42,47686,,,
,,43,47686,0.2780376970767975,0.9154080152511597,0.0006333327037282288
0.060982439666986465,0.9806262850761414,43,48795,,,
,,44,48795,0.2605402171611786,0.9219454526901245,0.0006095292628742754
0.07160583138465881,0.9804009795188904,44,49904,,,
,,45,49904,0.26416271924972534,0.9222835898399353,0.0005854618502780795
0.06397256255149841,0.9828790426254272,45,51013,,,
,,46,51013,0.2343532294034958,0.9289900660514832,0.0005611886736005545
0.07824352383613586,0.9772471189498901,46,52122,,,
,,47,52122,0.24573147296905518,0.9273557066917419,0.0005367679987102747
0.056489814072847366,0.9835548400878906,47,53231,,,
,,48,53231,0.22290490567684174,0.931864321231842,0.0005122587899677455
0.06827107071876526,0.979499876499176,48,54340,,,
,,49,54340,0.20852406322956085,0.9368800520896912,0.0004877200408373028
0.06712207943201065,0.9819779396057129,49,55449,,,
,,50,55449,0.1939166933298111,0.941163182258606,0.000463210919406265
0.05188416689634323,0.9831042885780334,50,56558,,,
,,51,56558,0.18744203448295593,0.9445446133613586,0.00043879044824279845
0.05541708320379257,0.9840053915977478,51,57667,,,
,,52,57667,0.18087813258171082,0.9451645612716675,0.00041451730066910386
0.05045764520764351,0.9864834547042847,52,58776,,,
,,53,58776,0.1746744066476822,0.9475315809249878,0.00039045020821504295
0.05383990332484245,0.9858075976371765,53,59885,,,
,,54,59885,0.17105792462825775,0.9492786526679993,0.00036664694198407233
0.05601644515991211,0.984455943107605,54,60994,,,
,,55,60994,0.15395398437976837,0.9537308216094971,0.00034316504024900496
0.07055347412824631,0.984681248664856,55,62103,,,
,,56,62103,0.15404807031154633,0.9545761942863464,0.000320060906233266
0.05482484772801399,0.9869340062141418,56,63212,,,
,,57,63212,0.13839192688465118,0.9582957625389099,0.00029739021556451917
0.04037679731845856,0.9876098036766052,57,64321,,,
,,58,64321,0.1288829892873764,0.9597610235214233,0.00027520779985934496
0.04294384643435478,0.9880603551864624,58,65430,,,
,,59,65430,0.1269739270210266,0.9612263441085815,0.00025356680271215737
0.04336951673030853,0.9887362122535706,59,66539,,,
,,60,66539,0.11710728704929352,0.9636496901512146,0.00023251952370628715
0.03813614323735237,0.9891867637634277,60,67648,,,
,,61,67648,0.11482144147157669,0.9647768139839172,0.00021211655985098332
0.02660081535577774,0.9927911758422852,61,68757,,,
,,62,68757,0.101932093501091,0.9674255847930908,0.0001924071548273787
0.07166539132595062,0.9894120097160339,62,69866,,,
,,63,69866,0.11202991008758545,0.9659039378166199,0.0001734388351906091
0.08118195831775665,0.9916647672653198,63,70975,,,
,,64,70975,0.10290978103876114,0.9689472317695618,0.00015525719209108502
0.0341917909681797,0.9914395213127136,64,72084,,,
,,65,72084,0.08160507678985596,0.9739066958427429,0.00013790563389193267
0.03851349279284477,0.9905384182929993,65,73193,,,
,,66,73193,0.09263605624437332,0.9726668000221252,0.0001214272269862704
0.03246041387319565,0.9925658702850342,66,74302,,,
,,67,74302,0.08515153080224991,0.9738503098487854,0.00010586043208604679
0.029776057228446007,0.9930164217948914,67,75411,,,
,,68,75411,0.08581050485372543,0.9746392965316772,9.124312055064365e-05
0.026763157919049263,0.9939175248146057,68,76520,,,
,,69,76520,0.07675999402999878,0.9757100939750671,7.761062443023548e-05
0.03488174453377724,0.992115318775177,69,77629,,,
,,70,77629,0.0762912780046463,0.9770626425743103,6.499566370621324e-05
0.0261444803327322,0.9930164217948914,70,78738,,,
,,71,78738,0.07135827839374542,0.9784152507781982,5.342864460544661e-05
0.08118080347776413,0.9900878667831421,71,79847,,,
,,72,79847,0.07524041831493378,0.9766681790351868,4.293748861528002e-05
0.049060653895139694,0.9916647672653198,72,80956,,,
,,73,80956,0.06776551902294159,0.9780207276344299,3.354739601491019e-05
0.12145037949085236,0.9896373152732849,73,82065,,,
,,74,82065,0.06889060884714127,0.9792606234550476,2.5281075068050995e-05
0.025167258456349373,0.9930164217948914,74,83174,,,
,,75,83174,0.06578537821769714,0.9790351390838623,1.8158398233936168e-05
0.023487932980060577,0.9936922788619995,75,84283,,,
,,76,84283,0.07199118286371231,0.978922426700592,1.2196485840831883e-05
0.024178916588425636,0.9945933818817139,76,85392,,,
,,77,85392,0.06554558128118515,0.9799368977546692,7.409736554109259e-06
0.024173300713300705,0.9936922788619995,77,86501,,,
,,78,86501,0.06698207557201385,0.978471577167511,3.8096954995125998e-06
0.024089759215712547,0.9939175248146057,78,87610,,,
,,79,87610,0.0606205053627491,0.9814585447311401,1.405017428623978e-06
0.024178551509976387,0.9936922788619995,79,88719,,,
,,80,88719,0.06816450506448746,0.9793733358383179,2.0150166335497488e-07
