valid_loss,valid_acc,epoch,step,train_loss,train_acc,lr
4.588766574859619,0.03536832705140114,0,1108,,,
,,1,1108,4.602892875671387,0.013300270773470402,4.1994021557911765e-06
3.431647300720215,0.14552827179431915,1,2217,,,
,,2,2217,4.371956825256348,0.04829801619052887,2.32654365390772e-05
1.5026870965957642,0.557558000087738,2,3326,,,
,,3,3326,2.952840566635132,0.23112037777900696,6.067337017157115e-05
0.7646324038505554,0.7650371789932251,3,4435,,,
,,4,4435,1.8866649866104126,0.465791255235672,0.00011498547246446833
0.5989359617233276,0.7999549508094788,4,5544,,,
,,5,5544,1.4213095903396606,0.5848174095153809,0.00018411445489618927
0.4858052432537079,0.846587061882019,5,6653,,,
,,6,6653,1.1792840957641602,0.6527840495109558,0.0002654033596627414
0.5384407639503479,0.8305924534797668,6,7762,,,
,,7,7762,1.0774345397949219,0.6804553866386414,0.0003557277377694845
0.45562776923179626,0.851768434047699,7,8871,,,
,,8,8871,1.029516577720642,0.6970243453979492,0.00045161627349443734
0.5243774056434631,0.8321694135665894,8,9980,,,
,,9,9980,1.0223267078399658,0.6966298222541809,0.0005493835778906941
0.49877017736434937,0.8407298922538757,9,11089,,,
,,10,11089,1.0311328172683716,0.6984896063804626,0.0006452722009271383
0.7111698389053345,0.7945483326911926,10,12198,,,
,,11,12198,1.0059844255447388,0.7122971415519714,0.0007355971029028296
0.4984089434146881,0.8344221711158752,11,13307,,,
,,12,13307,0.9890089631080627,0.7138187289237976,0.0008168854983523488
0.472608357667923,0.8537958860397339,12,14416,,,
,,13,14416,0.9699033498764038,0.7158476114273071,0.0008860142552293837
0.5217670202255249,0.8414057493209839,13,15525,,,
,,14,15525,0.9285280108451843,0.7301059365272522,0.0009403261938132346
0.4304582178592682,0.851768434047699,14,16634,,,
,,15,16634,0.8770899176597595,0.7450405955314636,0.00097773433662951
0.37353259325027466,0.879927933216095,15,17743,,,
,,16,17743,0.8379199504852295,0.7560865879058838,0.0009968009544536471
0.3364655077457428,0.8887136578559875,16,18852,,,
,,17,18852,0.7797359228134155,0.7727118730545044,0.0009997985325753689
0.3263941705226898,0.895246684551239,17,19961,,,
,,18,19961,0.7411712408065796,0.7785167098045349,0.0009985947981476784
0.27139803767204285,0.9143951535224915,18,21070,,,
