valid_loss,valid_acc,epoch,step,train_loss,train_acc,lr
4.587875843048096,0.032672375440597534,0,1108,,,
,,1,1108,4.601578712463379,0.01284941378980875,4.1994021557911765e-06
3.5014853477478027,0.1315908133983612,1,2217,,,
,,2,2217,4.4098920822143555,0.03905545547604561,2.32654365390772e-05
1.687056303024292,0.5132942795753479,2,3326,,,
,,3,3326,3.0317773818969727,0.21573489904403687,6.067337017157115e-05
0.8525887727737427,0.7257773876190186,3,4435,,,
,,4,4435,1.948291301727295,0.4469679892063141,0.00011498547246446833
0.621709406375885,0.7965299487113953,4,5544,,,
,,5,5544,1.4198440313339233,0.5848174095153809,0.00018411445489618927
0.5624641180038452,0.8145561218261719,5,6653,,,
,,6,6653,1.203278660774231,0.6436541676521301,0.0002654033596627414
0.4200388491153717,0.8632266521453857,6,7762,,,
,,7,7762,1.0807814598083496,0.6801172494888306,0.0003557277377694845
0.5004854798316956,0.8382154107093811,7,8871,,,
,,8,8871,1.0402040481567383,0.696911633014679,0.00045161627349443734
0.7198250889778137,0.7906714677810669,8,9980,,,
,,9,9980,1.0355507135391235,0.6975315809249878,0.0005493835778906941
0.5711065530776978,0.8283010125160217,9,11089,,,
,,10,11089,1.0365245342254639,0.6947700381278992,0.0006452722009271383
0.7676534652709961,0.7782785296440125,10,12198,,,
,,11,12198,1.0013076066970825,0.7076758146286011,0.0007355971029028296
0.432445764541626,0.8584948182106018,11,13307,,,
,,12,13307,0.9948066473007202,0.7090847492218018,0.0008168854983523488
0.39268091320991516,0.8733663558959961,12,14416,,,
,,13,14416,0.9643945693969727,0.7186654806137085,0.0008860142552293837
0.49041837453842163,0.8479044437408447,13,15525,,,
,,14,15525,0.9242793321609497,0.7299368977546692,0.0009403261938132346
0.41960617899894714,0.8702117800712585,14,16634,,,
,,15,16634,0.8748072981834412,0.7435752749443054,0.00097773433662951
0.3310205936431885,0.8873366117477417,15,17743,,,
,,16,17743,0.852804958820343,0.7511835098266602,0.0009968009544536471
0.3597758114337921,0.8819288015365601,16,18852,,,
,,17,18852,0.7727082371711731,0.7714157104492188,0.0009997985325753689
0.3378908038139343,0.8963497281074524,17,19961,,,
,,18,19961,0.7578042149543762,0.775473415851593,0.0009985947981476784
0.27433881163597107,0.905813455581665,18,21070,,,
,,19,21070,0.7092288732528687,0.791422426700592,0.0009961884934455156
0.28009048104286194,0.9134745597839355,19,22179,,,
,,20,22179,0.6864535808563232,0.7989742755889893,0.0009925873018801212
0.22063136100769043,0.930148720741272,20,23288,,,
,,21,23288,0.6403140425682068,0.8117110133171082,0.0009877997217699885
0.294137179851532,0.9127985835075378,21,24397,,,
,,22,24397,0.6065343022346497,0.8205590844154358,0.0009818368125706911
0.17452655732631683,0.9425416588783264,22,25506,,,
,,23,25506,0.5921485424041748,0.8251239657402039,0.0009747130097821355
0.21603702008724213,0.9278954267501831,23,26615,,,
,,24,26615,0.5674427151679993,0.8329576253890991,0.0009664457174949348
0.18298619985580444,0.9438936710357666,24,27724,,,
,,25,27724,0.5437116622924805,0.8396077752113342,0.0009570545516908169
0.1577652394771576,0.9529067277908325,25,28833,,,
,,26,28833,0.5296033024787903,0.8441163301467896,0.0009465625043958426
0.157680481672287,0.9504281282424927,26,29942,,,
,,27,29942,0.5125726461410522,0.8469341993331909,0.000934994372073561
0.11710754036903381,0.9619197845458984,27,31051,,,
,,28,31051,0.48088350892066956,0.8565712571144104,0.0009223786182701588
0.14621302485466003,0.9517800807952881,28,32160,,,
,,29,32160,0.48164889216423035,0.8557822108268738,0.0009087449871003628
0.15582996606826782,0.9479495286941528,29,33269,,,
,,30,33269,0.4597216844558716,0.861192524433136,0.0008941270061768591
0.10190965980291367,0.9641730785369873,30,34378,,,
,,31,34378,0.4332374930381775,0.8715622425079346,0.0008785591926425695
0.14307911694049835,0.9594411849975586,31,35487,,,
,,32,35487,0.43920865654945374,0.8684062361717224,0.0008620794978924096
0.11948124319314957,0.9594411849975586,32,36596,,,
,,33,36596,0.41676220297813416,0.8805229663848877,0.0008447276195511222
0.13303372263908386,0.9580892324447632,33,37705,,,
,,34,37705,0.3907967507839203,0.8818755745887756,0.0008265454089269042
0.113897904753685,0.9589905142784119,34,38814,,,
,,35,38814,0.3789231479167938,0.8849751949310303,0.0008075761725194752
0.08947750180959702,0.9716088175773621,35,39923,,,
,,36,39923,0.36379268765449524,0.8912308216094971,0.000787866476457566
0.0904315710067749,0.9680036306381226,36,41032,,,
,,37,41032,0.34289640188217163,0.8953449130058289,0.0007674627704545856
0.08244527131319046,0.9722847938537598,37,42141,,,
,,38,42141,0.33791661262512207,0.902164101600647,0.0007464149966835976
0.09753288328647614,0.9713835120201111,38,43250,,,
,,39,43250,0.32383301854133606,0.9032912254333496,0.0007247746107168496
0.06049950420856476,0.9792699217796326,39,44359,,,
,,40,44359,0.30717721581459045,0.9053201079368591,0.000702590448781848
0.0802798718214035,0.9740874171257019,40,45468,,,
,,41,45468,0.30982857942581177,0.9063345193862915,0.0006799193797633052
0.07813289761543274,0.9779179692268372,41,46577,,,
,,42,46577,0.29343700408935547,0.9118011593818665,0.0006568148382939398
0.0635959804058075,0.9767913222312927,42,47686,,,
,,43,47686,0.27850422263145447,0.9165351390838623,0.0006333327037282288
0.056164540350437164,0.9790446162223816,43,48795,,,
,,44,48795,0.26939040422439575,0.9194093942642212,0.0006095292628742754
0.059927087277173996,0.980621874332428,44,49904,,,
,,45,49904,0.25580331683158875,0.9231852889060974,0.0005854618502780795
0.07417749613523483,0.9763407111167908,45,51013,,,
,,46,51013,0.24816718697547913,0.9257777333259583,0.0005611886736005545
0.050715845078229904,0.9833258390426636,46,52122,,,
,,47,52122,0.22795391082763672,0.9318079352378845,0.0005367679987102747
0.0573502816259861,0.9821991920471191,47,53231,,,
,,48,53231,0.21582436561584473,0.9342876672744751,0.0005122587899677455
0.04189721494913101,0.9855790734291077,48,54340,,,
,,49,54340,0.2174852043390274,0.9345694184303284,0.0004877200408373028
