valid_loss,valid_acc,epoch,step,train_loss,train_acc,lr
4.589142322540283,0.022978147491812706,0,1108,,,
,,1,1108,4.602285385131836,0.012623985297977924,4.1994021557911765e-06
3.601902723312378,0.13336336612701416,1,2217,,,
,,2,2217,4.398583889007568,0.03944995626807213,2.32654365390772e-05
1.6348387002944946,0.519035816192627,2,3326,,,
,,3,3326,3.011021852493286,0.2231176793575287,6.067337017157115e-05
0.9034664034843445,0.7177292108535767,3,4435,,,
,,4,4435,1.9391798973083496,0.44956040382385254,0.00011498547246446833
0.5757408738136292,0.8134714961051941,4,5544,,,
,,5,5544,1.4200252294540405,0.5888751149177551,0.00018411445489618927
0.4359320402145386,0.8569497466087341,5,6653,,,
,,6,6653,1.1875171661376953,0.6512060165405273,0.0002654033596627414
0.5434572696685791,0.8274385929107666,6,7762,,,
,,7,7762,1.0740512609481812,0.6829350590705872,0.0003557277377694845
0.4918366074562073,0.838702380657196,7,8871,,,
,,8,8871,1.0409029722213745,0.6930229663848877,0.00045161627349443734
0.6267898082733154,0.8116692900657654,8,9980,,,
,,9,9980,1.045158863067627,0.6928539276123047,0.0005493835778906941
0.7305858135223389,0.795449435710907,9,11089,,,
,,10,11089,1.0148582458496094,0.703279972076416,0.0006452722009271383
0.4946947395801544,0.844109058380127,10,12198,,,
,,11,12198,1.022966980934143,0.7009130120277405,0.0007355971029028296
0.5599721074104309,0.8285650014877319,11,13307,,,
,,12,13307,0.9753039479255676,0.7167493104934692,0.0008168854983523488
0.3541976809501648,0.8806037306785583,12,14416,,,
,,13,14416,0.9572444558143616,0.7178201079368591,0.0008860142552293837
0.4131239056587219,0.8691146373748779,13,15525,,,
,,14,15525,0.9257634282112122,0.730894923210144,0.0009403261938132346
nan,0.8756476640701294,14,16634,,,
,,15,16634,0.879114031791687,0.7426735758781433,0.00097773433662951
0.3054333031177521,0.8974994421005249,15,17743,,,
,,16,17743,0.8347870111465454,0.7526487708091736,0.0009968009544536471
0.40213873982429504,0.8828564882278442,16,18852,,,
,,17,18852,0.7683184146881104,0.773669958114624,0.0009997985325753689
0.4052119553089142,0.9110159873962402,17,19961,,,
,,18,19961,0.7415943145751953,0.7818980813026428,0.0009985947981476784
0.2962561845779419,0.9083126783370972,18,21070,,,
,,19,21070,0.7104296088218689,0.7906898260116577,0.0009961884934455156
0.2354748696088791,0.9263347387313843,19,22179,,,
,,20,22179,0.6979910135269165,0.7933385968208313,0.0009925873018801212
0.1999433934688568,0.9317413568496704,20,23288,,,
,,21,23288,0.6381402611732483,0.8096821308135986,0.0009877997217699885
0.24896830320358276,0.9152962565422058,21,24397,,,
,,22,24397,0.6100196242332458,0.8169522285461426,0.0009818368125706911
0.22952237725257874,0.9254336357116699,22,25506,,,
,,23,25506,0.6064406633377075,0.8227006196975708,0.0009747130097821355
0.21126458048820496,0.928362250328064,23,26615,,,
,,24,26615,0.5745455026626587,0.8309287428855896,0.0009664457174949348
0.15722142159938812,0.9468348622322083,24,27724,,,
,,25,27724,0.5332921743392944,0.8417493104934692,0.0009570545516908169
0.20347632467746735,0.9396260380744934,25,28833,,,
,,26,28833,0.541049063205719,0.8391569256782532,0.0009465625043958426
0.3897521197795868,0.9412029981613159,26,29942,,,
,,27,29942,0.5108801126480103,0.8446235060691833,0.000934994372073561
0.14799989759922028,0.9463843107223511,27,31051,,,
,,28,31051,0.5018405914306641,0.8522881269454956,0.0009223786182701588
0.13130345940589905,0.9571975469589233,28,32160,,,
,,29,32160,0.46954256296157837,0.8586000800132751,0.0009087449871003628
0.15067364275455475,0.9529173374176025,29,33269,,,
,,30,33269,0.4621836841106415,0.8637849688529968,0.0008941270061768591
0.11017250269651413,0.9619283676147461,30,34378,,,
,,31,34378,0.4240289032459259,0.8735910654067993,0.0008785591926425695
0.15061649680137634,0.9544942378997803,31,35487,,,
,,32,35487,0.42475882172584534,0.8740419149398804,0.0008620794978924096
0.16800425946712494,0.9524667859077454,32,36596,,,
,,33,36596,0.4074474275112152,0.8798466920852661,0.0008447276195511222
0.18960906565189362,0.9481865167617798,33,37705,,,
,,34,37705,0.39672768115997314,0.8813120126724243,0.0008265454089269042
0.09934192150831223,0.9686866402626038,34,38814,,,
,,35,38814,0.39070093631744385,0.8832281231880188,0.0008075761725194752
0.08299434185028076,0.9727416038513184,35,39923,,,
,,36,39923,0.3649663031101227,0.8922452926635742,0.000787866476457566
0.10129879415035248,0.9677855372428894,36,41032,,,
,,37,41032,0.35798048973083496,0.8914562463760376,0.0007674627704545856
0.12197767943143845,0.9608019590377808,37,42141,,,
,,38,42141,0.3265285789966583,0.8992899060249329,0.0007464149966835976
0.13172556459903717,0.9689119458198547,38,43250,,,
,,39,43250,0.32354193925857544,0.9023895263671875,0.0007247746107168496
nan,0.9421041011810303,39,44359,,,
,,40,44359,0.3183571994304657,0.9046438336372375,0.000702590448781848
0.17021949589252472,0.9626041650772095,40,45468,,,
,,41,45468,0.3044208586215973,0.9092651009559631,0.0006799193797633052
0.07895633578300476,0.974769115447998,41,46577,,,
,,42,46577,0.2738097310066223,0.9155207276344299,0.0006568148382939398
0.07810389995574951,0.9756702184677124,42,47686,,,
,,43,47686,0.2823437452316284,0.91444993019104,0.0006333327037282288
0.10777266323566437,0.9693624973297119,43,48795,,,
,,44,48795,0.2633496820926666,0.9192402958869934,0.0006095292628742754
0.1090899333357811,0.9686866402626038,44,49904,,,
,,45,49904,0.25749850273132324,0.921720027923584,0.0005854618502780795
0.05660256743431091,0.9815273880958557,45,51013,,,
,,46,51013,0.2295132428407669,0.9307935237884521,0.0005611886736005545
0.0972946509718895,0.9695877432823181,46,52122,,,
,,47,52122,0.23156259953975677,0.9284265041351318,0.0005367679987102747
0.06233687326312065,0.9817526340484619,47,53231,,,
,,48,53231,0.22166955471038818,0.934005856513977,0.0005122587899677455
0.04352806881070137,0.9849064946174622,48,54340,,,
,,49,54340,0.21045035123825073,0.9354711174964905,0.0004877200408373028
0.04385176673531532,0.984681248664856,49,55449,,,
,,50,55449,0.19250208139419556,0.9405432939529419,0.000463210919406265
0.051538921892642975,0.9840053915977478,50,56558,,,
,,51,56558,0.19407132267951965,0.9421776533126831,0.00043879044824279845
0.04857787862420082,0.9849064946174622,51,57667,,,
,,52,57667,0.1768985092639923,0.9462916851043701,0.00041451730066910386
0.1128472089767456,0.979725182056427,52,58776,,,
,,53,58776,0.17088358104228973,0.9483205676078796,0.00039045020821504295
0.06882445514202118,0.984455943107605,53,59885,,,
,,54,59885,0.16469904780387878,0.9477006196975708,0.00036664694198407233
0.049352142959833145,0.9867087006568909,54,60994,,,
,,55,60994,0.1581864207983017,0.9514765739440918,0.00034316504024900496
0.029106853529810905,0.9903131127357483,55,62103,,,
,,56,62103,0.14184677600860596,0.9554778933525085,0.000320060906233266
0.03743138164281845,0.987384557723999,56,63212,,,
,,57,63212,0.14750808477401733,0.9540689587593079,0.00029739021556451917
0.042030543088912964,0.9876098036766052,57,64321,,,
,,58,64321,0.12597523629665375,0.9616208076477051,0.00027520779985934496
0.036351099610328674,0.9898625612258911,58,65430,,,
,,59,65430,0.13163024187088013,0.9600991606712341,0.00025356680271215737
0.042352885007858276,0.9891867637634277,59,66539,,,
,,60,66539,0.11899948120117188,0.962973415851593,0.00023251952370628715
0.048497267067432404,0.9864834547042847,60,67648,,,
,,61,67648,0.109449602663517,0.9666929841041565,0.00021211655985098332
0.03081241436302662,0.9889614582061768,61,68757,,,
,,62,68757,0.11048555374145508,0.9656785130500793,0.0001924071548273787
0.020069031044840813,0.9916647672653198,62,69866,,,
,,63,69866,0.10374680906534195,0.9680455327033997,0.0001734388351906091
0.02043856307864189,0.9918900728225708,63,70975,,,
,,64,70975,0.1009097620844841,0.9691163301467896,0.00015525719209108502
0.024662863463163376,0.992115318775177,64,72084,,,
,,65,72084,0.09118840098381042,0.9723286628723145,0.00013790563389193267
0.02625858783721924,0.9918900728225708,65,73193,,,
,,66,73193,0.08633420616388321,0.9730613231658936,0.0001214272269862704
0.028765665367245674,0.9914395213127136,66,74302,,,
,,67,74302,0.07947714626789093,0.9735685586929321,0.00010586043208604679
0.03089042939245701,0.9914395213127136,67,75411,,,
,,68,75411,0.08020149916410446,0.974808394908905,9.124312055064365e-05
0.03435241058468819,0.9916647672653198,68,76520,,,
,,69,76520,0.08013588190078735,0.9747520089149475,7.761062443023548e-05
0.03404194489121437,0.9912142157554626,69,77629,,,
,,70,77629,0.07921921461820602,0.9753155708312988,6.499566370621324e-05
0.025081325322389603,0.992340624332428,70,78738,,,
,,71,78738,0.07258447259664536,0.9766117930412292,5.342864460544661e-05
0.02609497867524624,0.9927911758422852,71,79847,,,
,,72,79847,0.07366377115249634,0.976780891418457,4.293748861528002e-05
0.02057398110628128,0.9930164217948914,72,80956,,,
,,73,80956,0.07089400291442871,0.9770063161849976,3.354739601491019e-05
0.021729758009314537,0.9930164217948914,73,82065,,,
,,74,82065,0.06896594911813736,0.9786970019340515,2.5281075068050995e-05
0.030172565951943398,0.9927911758422852,74,83174,,,
,,75,83174,0.07041794806718826,0.9779644012451172,1.8158398233936168e-05
0.02357991226017475,0.9930164217948914,75,84283,,,
,,76,84283,0.07165724784135818,0.9780207276344299,1.2196485840831883e-05
0.018760567530989647,0.9930164217948914,76,85392,,,
,,77,85392,0.07031166553497314,0.9786406755447388,7.409736554109259e-06
0.0226091630756855,0.9930164217948914,77,86501,,,
,,78,86501,0.07362477481365204,0.9774571657180786,3.8096954995125998e-06
0.02864588052034378,0.9925658702850342,78,87610,,,
,,79,87610,0.0646451860666275,0.9795987606048584,1.405017428623978e-06
0.026556653901934624,0.9927911758422852,79,88719,,,
,,80,88719,0.06386929750442505,0.9801059365272522,2.0150166335497488e-07
