valid_loss,valid_acc,epoch,step,train_loss,train_acc,lr
4.568562984466553,0.03852219134569168,0,553,,,
,,1,553,4.602091312408447,0.013481497764587402,1.3345385013963096e-05
2.5562291145324707,0.2955620586872101,1,1107,,,
,,2,1107,3.9767677783966064,0.0899706706404686,8.061115659074858e-05
1.399068832397461,0.5712998509407043,2,1661,,,
,,3,1661,2.3925769329071045,0.34239619970321655,0.0002106184692820534
1.3271253108978271,0.5897724628448486,3,2215,,,
,,4,2215,1.6681327819824219,0.5257784128189087,0.0003945054195355624
0.6864867806434631,0.7846361994743347,4,2769,,,
,,5,2769,1.378024935722351,0.5961755514144897,0.0006197362672537565
1.044285774230957,0.6859652996063232,5,3323,,,
,,6,3323,1.2637029886245728,0.6341381072998047,0.0008709569810889661
0.7749717235565186,0.7717954516410828,6,3877,,,
,,7,3877,1.1906262636184692,0.6542757153511047,0.0011310429545119405
0.9922970533370972,0.7220094799995422,7,4431,,,
,,8,4431,1.1893044710159302,0.6589011549949646,0.0013822639593854547
0.523486852645874,0.8373507261276245,8,4985,,,
,,9,4985,1.1406902074813843,0.6693930625915527,0.0016074948944151402
0.6507638096809387,0.8062626719474792,9,5539,,,
,,10,5539,1.127684235572815,0.6765568852424622,0.0017913812771439552
1.2318674325942993,0.6719982028007507,10,6093,,,
,,11,6093,1.0618306398391724,0.6999097466468811,0.0019213876221328974
0.561551570892334,0.8245100378990173,11,6647,,,
,,12,6647,1.0216044187545776,0.7107400894165039,0.001988654024899006
0.6360103487968445,0.8112187385559082,12,7201,,,
,,13,7201,0.9646536111831665,0.7260266542434692,0.001999284140765667
0.5000009536743164,0.8454607129096985,13,7755,,,
,,14,7755,0.9331150650978088,0.7332468628883362,0.001995001919567585
0.3956676721572876,0.872043251991272,14,8309,,,
,,15,8309,0.8474843502044678,0.7555279731750488,0.0019864575006067753
0.3365657329559326,0.8914169669151306,15,8863,,,
,,16,8863,0.8173831701278687,0.7644968628883362,0.0019736902322620153
0.309346079826355,0.8993016481399536,16,9417,,,
,,17,9417,0.7842991948127747,0.7758912444114685,0.0019567525014281273
0.27894532680511475,0.9143951535224915,17,9971,,,
,,18,9971,0.7392996549606323,0.7843524217605591,0.0019357181154191494
0.35959628224372864,0.8830817937850952,18,10525,,,
,,19,10525,0.7067071199417114,0.7952391505241394,0.0019106772961094975
0.37312668561935425,0.887587308883667,19,11079,,,
,,20,11079,0.6773200631141663,0.7991877198219299,0.0018817353993654251
0.2692776024341583,0.9177742600440979,20,11633,,,
,,21,11633,0.636059045791626,0.8127820491790771,0.001849019550718367
0.19537338614463806,0.9357963800430298,21,12187,,,
,,22,12187,0.6157999634742737,0.8213560581207275,0.0018126675859093666
0.20894171297550201,0.930840253829956,22,12741,,,
,,23,12741,0.6001916527748108,0.8256994485855103,0.0017728357343003154
0.17731212079524994,0.9423293471336365,23,13295,,,
,,24,13295,0.5633063912391663,0.8311710357666016,0.001729693845845759
0.21044977009296417,0.9294885993003845,24,13849,,,
,,25,13849,0.5304012298583984,0.8453858494758606,0.0016834274865686893
0.18272332847118378,0.9371480345726013,25,14403,,,
,,26,14403,0.5175575017929077,0.8465703725814819,0.0016342351445928216
0.18864338099956512,0.9366974830627441,26,14957,,,
,,27,14957,0.4924772083759308,0.8538470268249512,0.0015823260182514787
0.1761649250984192,0.9423293471336365,27,15511,,,
,,28,15511,0.4667280316352844,0.8627030849456787,0.0015279237413778901
0.1438460797071457,0.9526920318603516,28,16065,,,
,,29,16065,0.4397663176059723,0.8708258271217346,0.0014712604461237788
0.11743159592151642,0.9599008560180664,29,16619,,,
,,30,16619,0.4183570444583893,0.8717283606529236,0.0014125799061730504
0.11726796627044678,0.9560711979866028,30,17173,,,
,,31,17173,0.40256765484809875,0.8780460357666016,0.0013521324144676328
0.12386815994977951,0.9601261615753174,31,17727,,,
,,32,17727,0.3833407759666443,0.8879738450050354,0.0012901771115139127
0.11637122929096222,0.9655327796936035,32,18281,,,
,,33,18281,0.35889074206352234,0.8933326005935669,0.0012269789585843682
0.10222963243722916,0.9664338827133179,33,18835,,,
,,34,18835,0.34366554021835327,0.8966606259346008,0.001162809319794178
0.09403762966394424,0.9682360887527466,34,19389,,,
,,35,19389,0.3213425576686859,0.9043321013450623,0.001097941305488348
0.07480672001838684,0.9743185639381409,35,19943,,,
,,36,19943,0.3089583218097687,0.9085063338279724,0.0010326550109311938
0.07085930556058884,0.9761207699775696,36,20497,,,
,,37,20497,0.2869156002998352,0.9155008792877197,0.0009672287851572037
0.07068629562854767,0.9756702184677124,37,21051,,,
,,38,21051,0.27415385842323303,0.9175316095352173,0.0009019427816383541
0.06251426041126251,0.9779229760169983,38,21605,,,
,,39,21605,0.25589224696159363,0.9228903651237488,0.0008370764553546906
0.049152590334415436,0.9840053915977478,39,22159,,,
,,40,22159,0.23498661816120148,0.9288696050643921,0.0007729079225100577
0.059387385845184326,0.9774724245071411,40,22713,,,
,,41,22713,0.2117382287979126,0.9353564977645874,0.000709711981471628
0.0578712560236454,0.979499876499176,41,23267,,,
,,42,23267,0.20976808667182922,0.9363718628883362,0.0006477587157860398
0.048442572355270386,0.9833295941352844,42,23821,,,
,,43,23821,0.19782334566116333,0.9396998882293701,0.0005873141344636679
0.04912792146205902,0.9819779396057129,43,24375,,,
,,44,24375,0.1798142045736313,0.9425203204154968,0.0005286366795189679
0.040939174592494965,0.9878351092338562,44,24929,,,
,,45,24929,0.17393802106380463,0.9449458718299866,0.0004719778662547469
0.041955072432756424,0.9860329031944275,45,25483,,,
,,46,25483,0.16328975558280945,0.9496841430664062,0.00041757983854040504
0.04386405646800995,0.9867087006568909,46,26037,,,
,,47,26037,0.14821262657642365,0.9539147019386292,0.00036567606730386615
0.03753587603569031,0.9894120097160339,47,26591,,,
,,48,26591,0.1447429656982422,0.9548736214637756,0.0003164881782140583
0.03521276265382767,0.9889614582061768,48,27145,,,
,,49,27145,0.1344437152147293,0.9585965871810913,0.00027022763970308006
0.03190324828028679,0.9909889698028564,49,27699,,,
,,50,27699,0.13123716413974762,0.957524836063385,0.0002270917611895129
0.029923073947429657,0.9898625612258911,50,28253,,,
,,51,28253,0.12281854450702667,0.9628835916519165,0.00018726568669080734
0.031515974551439285,0.9905384182929993,51,28807,,,
,,52,28807,0.11528708040714264,0.9619246125221252,0.0001509200519649312
0.02791709452867508,0.9914395213127136,52,29361,,,
,,53,29361,0.11024921387434006,0.9644066095352173,0.00011821024963865057
0.026573261246085167,0.9925658702850342,53,29915,,,
,,54,29915,0.10357828438282013,0.9679602980613708,8.927628368837759e-05
0.02638433314859867,0.9925658702850342,54,30469,,,
,,55,30469,0.10581668466329575,0.9664372801780701,6.42422164673917e-05
0.027251431718468666,0.9914395213127136,55,31023,,,
,,56,31023,0.10615676641464233,0.9664936661720276,4.321528467698954e-05
0.02973182499408722,0.9909889698028564,56,31577,,,
,,57,31577,0.10445591807365417,0.9677346348762512,2.6285397325409576e-05
0.027265068143606186,0.992115318775177,57,32131,,,
,,58,32131,0.11076849699020386,0.9663244485855103,1.3525131180358585e-05
0.02677580527961254,0.992115318775177,58,32685,,,
,,59,32685,0.09749477356672287,0.9681859016418457,4.989096851204522e-06
0.027594732120633125,0.9925658702850342,59,33239,,,
,,60,33239,0.09960222244262695,0.968355119228363,7.138622777347337e-07
