valid_loss,valid_acc,epoch,step,train_loss,train_acc,lr
4.591820240020752,0.018923180177807808,0,1108,,,
,,1,1108,4.604047775268555,0.010313345119357109,4.1994021557911765e-06
4.074544429779053,0.06983555108308792,1,2217,,,
,,2,2217,4.497898101806641,0.026938684284687042,2.32654365390772e-05
2.169069528579712,0.38026583194732666,2,3326,,,
,,3,3326,3.517643690109253,0.13463705778121948,6.067337017157115e-05
1.226738452911377,0.6273935437202454,3,4435,,,
,,4,4435,2.442612886428833,0.3343665599822998,0.00011498547246446833
0.7840147614479065,0.7479162216186523,4,5544,,,
,,5,5544,1.7743303775787354,0.4976893663406372,0.00018411445489618927
0.5789299607276917,0.8062626719474792,5,6653,,,
,,6,6653,1.4118224382400513,0.591636598110199,0.0002654033596627414
0.514387845993042,0.8425320982933044,6,7762,,,
,,7,7762,1.2288429737091064,0.6359896063804626,0.0003557277377694845
0.5390564203262329,0.8281144499778748,7,8871,,,
,,8,8871,1.1160682439804077,0.6706492304801941,0.00045161627349443734
0.5405704975128174,0.8303672075271606,8,9980,,,
,,9,9980,1.0470373630523682,0.6917831301689148,0.0005493835778906941
0.4027859568595886,0.8655102252960205,9,11089,,,
,,10,11089,1.014298915863037,0.6992786526679993,0.0006452722009271383
0.4363446533679962,0.8616805672645569,10,12198,,,
,,11,12198,0.9790371656417847,0.7130861282348633,0.0007355971029028296
0.4895278513431549,0.8445596098899841,11,13307,,,
,,12,13307,0.962267279624939,0.720581591129303,0.0008168854983523488
0.43805161118507385,0.8528947830200195,12,14416,,,
,,13,14416,0.9269546270370483,0.7301059365272522,0.0008860142552293837
0.3411550521850586,0.887362003326416,13,15525,,,
,,14,15525,0.9028843641281128,0.736643373966217,0.0009403261938132346
0.4077743589878082,0.8724938035011292,14,16634,,,
,,15,16634,0.8711703419685364,0.7479711174964905,0.00097773433662951
0.4031389355659485,0.8715927004814148,15,17743,,,
,,16,17743,0.8329547047615051,0.7583972215652466,0.0009968009544536471
0.2717509865760803,0.9071863293647766,16,18852,,,
,,17,18852,0.7724987864494324,0.7720355987548828,0.0009997985325753689
0.2525056302547455,0.9166479110717773,17,19961,,,
,,18,19961,0.7344997525215149,0.7830252647399902,0.0009985947981476784
0.31931617856025696,0.9022302031517029,18,21070,,,
,,19,21070,0.707573652267456,0.7902389764785767,0.0009961884934455156
0.2719651162624359,0.9161973595619202,19,22179,,,
,,20,22179,0.6773806214332581,0.8012285828590393,0.0009925873018801212
0.18178875744342804,0.9380491375923157,20,23288,,,
,,21,23288,0.6264484524726868,0.8149797320365906,0.0009877997217699885
0.3027378022670746,0.9051588177680969,21,24397,,,
,,22,24397,0.6151018142700195,0.8177975416183472,0.0009818368125706911
0.2431948035955429,0.9261094927787781,22,25506,,,
,,23,25506,0.5901218056678772,0.8242786526679993,0.0009747130097821355
0.21541346609592438,0.931065559387207,23,26615,,,
,,24,26615,0.5529654026031494,0.836000919342041,0.0009664457174949348
0.13275529444217682,0.9526920318603516,24,27724,,,
,,25,27724,0.5472325682640076,0.8367335200309753,0.0009570545516908169
0.17918361723423004,0.9414282441139221,25,28833,,,
,,26,28833,0.5227596163749695,0.8447362780570984,0.0009465625043958426
0.14463770389556885,0.9531425833702087,26,29942,,,
,,27,29942,0.5105730891227722,0.8489630222320557,0.000934994372073561
0.11807515472173691,0.9617030620574951,27,31051,,,
,,28,31051,0.49592363834381104,0.8529644012451172,0.0009223786182701588
0.13651251792907715,0.9522414803504944,28,32160,,,
,,29,32160,0.4842044413089752,0.8553313612937927,0.0009087449871003628
0.150207057595253,0.9522414803504944,29,33269,,,
,,30,33269,0.4482211470603943,0.867110013961792,0.0008941270061768591
0.10571609437465668,0.9666591286659241,30,34378,,,
,,31,34378,0.43266233801841736,0.8712804317474365,0.0008785591926425695
0.1289391964673996,0.9574228525161743,31,35487,,,
,,32,35487,0.42005831003189087,0.8759016990661621,0.0008620794978924096
0.10407033562660217,0.9610272645950317,32,36596,,,
,,33,36596,0.4166659712791443,0.8753381371498108,0.0008447276195511222
0.0817682072520256,0.9738680124282837,33,37705,,,
,,34,37705,0.38305366039276123,0.8853133320808411,0.0008265454089269042
0.10378190129995346,0.9612525105476379,34,38814,,,
,,35,38814,0.3959059715270996,0.8816501498222351,0.0008075761725194752
0.12148373574018478,0.9587745070457458,35,39923,,,
,,36,39923,0.3706591725349426,0.8875676393508911,0.000787866476457566
0.12959152460098267,0.9596756100654602,36,41032,,,
,,37,41032,0.355103462934494,0.8963029980659485,0.0007674627704545856
0.08679986745119095,0.9725163578987122,37,42141,,,
,,38,42141,0.33681121468544006,0.898219108581543,0.0007464149966835976
0.07568518072366714,0.9752196669578552,38,43250,,,
,,39,43250,0.32428959012031555,0.9028403759002686,0.0007247746107168496
0.09258619695901871,0.9700382947921753,39,44359,,,
,,40,44359,0.3239486813545227,0.9034603238105774,0.000702590448781848
0.06248210370540619,0.9770218729972839,40,45468,,,
,,41,45468,0.29983821511268616,0.9096596240997314,0.0006799193797633052
